lemma,lemma_freq,gloss,form,stressed_syll,monosyll,case,number,short_cluster,full_cluster,noep,ep
вступление,4786,entry,вступле'ние,2,FALSE,acc,sg,вс,вст,0,0
вступление,4786,entry,вступле'ния,2,FALSE,acc,pl,вс,вст,0,0
вступление,4786,entry,вступле'нии,2,FALSE,prep,sg,вс,вст,7,56
вступление,4786,entry,вступле'ниях,2,FALSE,prep,pl,вс,вст,0,0
вторжение,1583,invasion,вторже'ние,2,FALSE,acc,sg,вт,вт,1,0
вторжение,1583,invasion,вторже'ния,2,FALSE,acc,pl,вт,вт,1,0
вторжение,1583,invasion,вторже'нии,2,FALSE,prep,sg,вт,вт,0,4
вторжение,1583,invasion,вторже'ниях,2,FALSE,prep,pl,вт,вт,0,1
вторник,3272,Tuesday,вто'рник,1,FALSE,acc,sg,вт,вт,0,1406
вторник,3272,Tuesday,вто'рники,1,FALSE,acc,pl,вт,вт,0,0
вторник,3272,Tuesday,вто'рнике,1,FALSE,prep,sg,вт,вт,0,0
вторник,3272,Tuesday,вто'рниках,1,FALSE,prep,pl,вт,вт,0,0
вход,10375,login,вхо'д,1,TRUE,acc,sg,вх,вх,1,5
вход,10375,login,вхо'ды,1,FALSE,acc,pl,вх,вх,0,0
вход,10375,login,вхо'де,1,FALSE,prep,sg,вх,вх,1,5
вход,10375,login,вхо'дах,1,FALSE,prep,pl,вх,вх,0,1
гвардеец,942,guardsman,гварде'йца,2,FALSE,acc,sg,гв,гв,0,0
гвардеец,942,guardsman,гварде'йцев,2,FALSE,acc,pl,гв,гв,0,0
гвардеец,942,guardsman,гварде'йце,2,FALSE,prep,sg,гв,гв,1,0
гвардеец,942,guardsman,гварде'йцах,2,FALSE,prep,pl,гв,гв,0,0
гвоздь,4118,nail,гво'здь,1,TRUE,acc,sg,гв,гв,2,0
гвоздь,4118,nail,гво'зди,1,FALSE,acc,pl,гв,гв,6,0
гвоздь,4118,nail,гвозде',2,FALSE,prep,sg,гв,гв,2,0
гвоздь,4118,nail,гвоздя'х,2,FALSE,prep,pl,гв,гв,4,0
главарь,698,ringleader,главаря',3,FALSE,acc,sg,гл,гл,1,0
главарь,698,ringleader,главаре'й,3,FALSE,acc,pl,гл,гл,1,0
главарь,698,ringleader,главаре',3,FALSE,prep,sg,гл,гл,0,0
главарь,698,ringleader,главаря'х,3,FALSE,prep,pl,гл,гл,1,0
главк,809,Glaucus,гла'вк,1,TRUE,acc,sg,гл,гл,55,0
главк,809,Glaucus,гла'вки,1,FALSE,acc,pl,гл,гл,1,0
главк,809,Glaucus,гла'вке,1,FALSE,prep,sg,гл,гл,65,0
главк,809,Glaucus,гла'вках,1,FALSE,prep,pl,гл,гл,3,0
главнокомандующий,4951,Commander,главнокома'ндующего,4,FALSE,acc,sg,гл,гл,2,0
главнокомандующий,4951,Commander,главнокома'ндующих,4,FALSE,acc,pl,гл,гл,0,0
главнокомандующий,4951,Commander,главнокома'ндующем,4,FALSE,prep,sg,гл,гл,1,0
главнокомандующий,4951,Commander,главнокома'ндующих,4,FALSE,prep,pl,гл,гл,0,0
гладь,1066,smooth surface,гла'дь,1,TRUE,acc,sg,гл,гл,6,0
гладь,1066,smooth surface,гла'ди,1,FALSE,acc,pl,гл,гл,7,0
гладь,1066,smooth surface,гла'ди,1,FALSE,prep,sg,гл,гл,7,0
гладь,1066,smooth surface,гла'дях,1,FALSE,prep,pl,гл,гл,0,0
глазок,5006,peephole,глазо'к,2,FALSE,acc,sg,гл,гл,153,0
глазок,5006,peephole,глазки',2,FALSE,acc,pl,гл,гл,21,0
глазок,5006,peephole,глазке',2,FALSE,prep,sg,гл,гл,6,0
глазок,5006,peephole,глазка'х,2,FALSE,prep,pl,гл,гл,10,0
глазок,5006,peephole,глазо'к,2,FALSE,acc,sg,гл,гл,153,0
глазок,5006,peephole,гла'зки,1,FALSE,acc,pl,гл,гл,21,0
глазок,5006,peephole,глазке',2,FALSE,prep,sg,гл,гл,6,0
глазок,5006,peephole,гла'зках,1,FALSE,prep,pl,гл,гл,10,0
гласность,1156,publicity,гла'сность,1,FALSE,acc,sg,гл,гл,3,0
гласность,1156,publicity,гла'сности,1,FALSE,acc,pl,гл,гл,4,0
гласность,1156,publicity,гла'сности,1,FALSE,prep,sg,гл,гл,4,0
гласность,1156,publicity,гла'сностях,1,FALSE,prep,pl,гл,гл,0,0
глобус,845,globe,гло'бус,1,FALSE,acc,sg,гл,гл,2,0
глобус,845,globe,гло'бусы,1,FALSE,acc,pl,гл,гл,0,0
глобус,845,globe,гло'бусе,1,FALSE,prep,sg,гл,гл,9,0
глобус,845,globe,гло'бусах,1,FALSE,prep,pl,гл,гл,0,0
глоток,3585,sip,глото'к,2,FALSE,acc,sg,гл,гл,0,0
глоток,3585,sip,глотки',2,FALSE,acc,pl,гл,гл,17,0
глоток,3585,sip,глотке',2,FALSE,prep,sg,гл,гл,81,0
глоток,3585,sip,глотка'х,2,FALSE,prep,pl,гл,гл,4,0
глупец,783,fool,глупца',2,FALSE,acc,sg,гл,гл,0,0
глупец,783,fool,глупцо'в,2,FALSE,acc,pl,гл,гл,0,0
глупец,783,fool,глупце',2,FALSE,prep,sg,гл,гл,0,0
глупец,783,fool,глупца'х,2,FALSE,prep,pl,гл,гл,1,0
глупость,7652,stupidity,глу'пость,1,FALSE,acc,sg,гл,гл,8,2
глупость,7652,stupidity,глу'пости,1,FALSE,acc,pl,гл,гл,34,1
глупость,7652,stupidity,глу'пости,1,FALSE,prep,sg,гл,гл,34,1
глупость,7652,stupidity,глу'постях,1,FALSE,prep,pl,гл,гл,8,0
глухарь,843,capercaillie,глухаря',3,FALSE,acc,sg,гл,гл,0,0
глухарь,843,capercaillie,глухаре'й,3,FALSE,acc,pl,гл,гл,0,0
глухарь,843,capercaillie,глухаре',3,FALSE,prep,sg,гл,гл,2,0
глухарь,843,capercaillie,глухаря'х,3,FALSE,prep,pl,гл,гл,2,0
гнев,7287,anger,гне'в,1,TRUE,acc,sg,гн,гн,64,37
гнев,7287,anger,гне'вы,1,FALSE,acc,pl,гн,гн,0,0
гнев,7287,anger,гне'ве,1,FALSE,prep,sg,гн,гн,383,91
гнев,7287,anger,гне'вах,1,FALSE,prep,pl,гн,гн,0,0
гнездо,4875,nest,гнездо',2,FALSE,acc,sg,гн,гн,122,1
гнездо,4875,nest,гнёзда,1,FALSE,acc,pl,гн,гн,25,0
гнездо,4875,nest,гнезде',2,FALSE,prep,sg,гн,гн,194,0
гнездо,4875,nest,гнёздах,1,FALSE,prep,pl,гн,гн,58,0
гном,616,gnome,гно'ма,1,FALSE,acc,sg,гн,гн,1,0
гном,616,gnome,гно'мов,1,FALSE,acc,pl,гн,гн,0,0
гном,616,gnome,гно'ме,1,FALSE,prep,sg,гн,гн,0,0
гном,616,gnome,гно'мах,1,FALSE,prep,pl,гн,гн,0,0
грабитель,1346,robber,граби'теля,2,FALSE,acc,sg,гр,гр,1,0
грабитель,1346,robber,граби'телей,2,FALSE,acc,pl,гр,гр,4,0
грабитель,1346,robber,граби'теле,2,FALSE,prep,sg,гр,гр,0,0
грабитель,1346,robber,граби'телях,2,FALSE,prep,pl,гр,гр,0,0
град,3979,hail,гра'д,1,TRUE,acc,sg,гр,гр,28,32
град,3979,hail,гра'ды,1,FALSE,acc,pl,гр,гр,0,1
град,3979,hail,гра'де,1,FALSE,prep,sg,гр,гр,31,60
град,3979,hail,гра'дах,1,FALSE,prep,pl,гр,гр,1,8
градус,4620,degree,гра'дус,1,FALSE,acc,sg,гр,гр,1,0
градус,4620,degree,гра'дусы,1,FALSE,acc,pl,гр,гр,2,0
градус,4620,degree,гра'дусе,1,FALSE,prep,sg,гр,гр,3,0
градус,4620,degree,гра'дусах,1,FALSE,prep,pl,гр,гр,28,0
градусник,364,thermometer,гра'дусник,1,FALSE,acc,sg,гр,гр,0,0
градусник,364,thermometer,гра'дусники,1,FALSE,acc,pl,гр,гр,0,0
градусник,364,thermometer,гра'дуснике,1,FALSE,prep,sg,гр,гр,11,0
градусник,364,thermometer,гра'дусниках,1,FALSE,prep,pl,гр,гр,0,0
гражданин,24939,citizen,граждани'на,3,FALSE,acc,sg,гр,гр,6,0
гражданин,24939,citizen,гра'ждан,1,FALSE,acc,pl,гр,гр,9,1
гражданин,24939,citizen,граждани'не,3,FALSE,prep,sg,гр,гр,45,1
гражданин,24939,citizen,гра'жданах,1,FALSE,prep,pl,гр,гр,10,5
гражданство,1842,citizenship,гражда'нство,2,FALSE,acc,sg,гр,гр,12,0
гражданство,1842,citizenship,гражда'нства,2,FALSE,acc,pl,гр,гр,0,0
гражданство,1842,citizenship,гражда'нстве,2,FALSE,prep,sg,гр,гр,12,0
гражданство,1842,citizenship,гражда'нствах,2,FALSE,prep,pl,гр,гр,0,0
грамотный,3022,literate,гра'мотного,1,FALSE,acc,sg,гр,гр,2,0
грамотный,3022,literate,гра'мотных,1,FALSE,acc,pl,гр,гр,3,0
грамотный,3022,literate,гра'мотном,1,FALSE,prep,sg,гр,гр,9,0
грамотный,3022,literate,гра'мотных,1,FALSE,prep,pl,гр,гр,3,0
гранат,2756,garnet,грана'т,2,FALSE,acc,sg,гр,гр,1,0
гранат,2756,garnet,грана'ты,2,FALSE,acc,pl,гр,гр,5,0
гранат,2756,garnet,грана'те,2,FALSE,prep,sg,гр,гр,2,0
гранат,2756,garnet,грана'тах,2,FALSE,prep,pl,гр,гр,3,0
гранит,1339,granite,грани'т,2,FALSE,acc,sg,гр,гр,40,0
гранит,1339,granite,грани'ты,2,FALSE,acc,pl,гр,гр,3,0
гранит,1339,granite,грани'те,2,FALSE,prep,sg,гр,гр,38,0
гранит,1339,granite,грани'тах,2,FALSE,prep,pl,гр,гр,4,0
грань,4128,face,гра'нь,1,TRUE,acc,sg,гр,гр,1,0
грань,4128,face,гра'ни,1,FALSE,acc,pl,гр,гр,8,1
грань,4128,face,гра'ни,1,FALSE,prep,sg,гр,гр,8,1
грань,4128,face,гра'нях,1,FALSE,prep,pl,гр,гр,16,0
граф,22652,graph,гра'ф,1,TRUE,acc,sg,гр,гр,3,0
граф,22652,graph,гра'фы,1,FALSE,acc,pl,гр,гр,19,0
граф,22652,graph,гра'фе,1,FALSE,prep,sg,гр,гр,366,0
граф,22652,graph,гра'фах,1,FALSE,prep,pl,гр,гр,17,0
граф,22652,graph,гра'фа,1,FALSE,acc,sg,гр,гр,8,0
граф,22652,graph,гра'фов,1,FALSE,acc,pl,гр,гр,2,0
граф,22652,graph,гра'фе,1,FALSE,prep,sg,гр,гр,366,0
граф,22652,graph,гра'фах,1,FALSE,prep,pl,гр,гр,17,0
график,3091,schedule,гра'фик,1,FALSE,acc,sg,гр,гр,22,0
график,3091,schedule,гра'фики,1,FALSE,acc,pl,гр,гр,2,0
график,3091,schedule,гра'фике,1,FALSE,prep,sg,гр,гр,41,0
график,3091,schedule,гра'фиках,1,FALSE,prep,pl,гр,гр,3,0
график,3091,schedule,гра'фика,1,FALSE,acc,sg,гр,гр,0,0
график,3091,schedule,гра'фиков,1,FALSE,acc,pl,гр,гр,0,0
график,3091,schedule,гра'фике,1,FALSE,prep,sg,гр,гр,41,0
график,3091,schedule,гра'фиках,1,FALSE,prep,pl,гр,гр,3,0
графин,1745,carafe,графи'н,2,FALSE,acc,sg,гр,гр,31,0
графин,1745,carafe,графи'ны,2,FALSE,acc,pl,гр,гр,1,0
графин,1745,carafe,графи'не,2,FALSE,prep,sg,гр,гр,55,0
графин,1745,carafe,графи'нах,2,FALSE,prep,pl,гр,гр,14,0
гребень,3207,crest,гре'бень,1,FALSE,acc,sg,гр,гр,13,0
гребень,3207,crest,гре'бни,1,FALSE,acc,pl,гр,гр,0,0
гребень,3207,crest,гре'бне,1,FALSE,prep,sg,гр,гр,12,0
гребень,3207,crest,гре'бнях,1,FALSE,prep,pl,гр,гр,4,0
грек,5371,Greek,гре'ка,1,FALSE,acc,sg,гр,гр,0,0
грек,5371,Greek,гре'ков,1,FALSE,acc,pl,гр,гр,0,0
грек,5371,Greek,гре'ке,1,FALSE,prep,sg,гр,гр,0,0
грек,5371,Greek,гре'ках,1,FALSE,prep,pl,гр,гр,9,0
грех,17017,sin,гре'х,1,TRUE,acc,sg,гр,гр,135,28
грех,17017,sin,грехи',2,FALSE,acc,pl,гр,гр,8,1
грех,17017,sin,грехе',2,FALSE,prep,sg,гр,гр,127,64
грех,17017,sin,греха'х,2,FALSE,prep,pl,гр,гр,144,60
грешник,1611,sinner,гре'шника,1,FALSE,acc,sg,гр,гр,0,0
грешник,1611,sinner,гре'шников,1,FALSE,acc,pl,гр,гр,0,0
грешник,1611,sinner,гре'шнике,1,FALSE,prep,sg,гр,гр,1,0
грешник,1611,sinner,гре'шниках,1,FALSE,prep,pl,гр,гр,1,0
гриб,5262,mushroom,гри'б,1,TRUE,acc,sg,гр,гр,7,0
гриб,5262,mushroom,грибы',2,FALSE,acc,pl,гр,гр,7,0
гриб,5262,mushroom,грибе',2,FALSE,prep,sg,гр,гр,6,0
гриб,5262,mushroom,гриба'х,2,FALSE,prep,pl,гр,гр,15,0
грибок,567,fungus,грибо'к,2,FALSE,acc,sg,гр,гр,1,0
грибок,567,fungus,грибки',2,FALSE,acc,pl,гр,гр,1,0
грибок,567,fungus,грибке',2,FALSE,prep,sg,гр,гр,0,0
грибок,567,fungus,грибка'х,2,FALSE,prep,pl,гр,гр,0,0
грипп,2675,flu,гри'пп,1,TRUE,acc,sg,гр,гр,1,0
грипп,2675,flu,гри'ппы,1,FALSE,acc,pl,гр,гр,0,0
грипп,2675,flu,гри'ппе,1,FALSE,prep,sg,гр,гр,4,0
грипп,2675,flu,гри'ппах,1,FALSE,prep,pl,гр,гр,0,0
гриф,816,vulture,гри'ф,1,TRUE,acc,sg,гр,гр,3,0
гриф,816,vulture,гри'фы,1,FALSE,acc,pl,гр,гр,0,0
гриф,816,vulture,гри'фе,1,FALSE,prep,sg,гр,гр,6,0
гриф,816,vulture,гри'фах,1,FALSE,prep,pl,гр,гр,0,0
гриф,816,vulture,гри'фа,1,FALSE,acc,sg,гр,гр,0,0
гриф,816,vulture,гри'фов,1,FALSE,acc,pl,гр,гр,0,0
гриф,816,vulture,гри'фе,1,FALSE,prep,sg,гр,гр,6,0
гриф,816,vulture,гри'фах,1,FALSE,prep,pl,гр,гр,0,0
гроссмейстер,667,grandmaster,гроссме'йстера,2,FALSE,acc,sg,гр,гр,0,0
гроссмейстер,667,grandmaster,гроссме'йстеров,2,FALSE,acc,pl,гр,гр,0,0
гроссмейстер,667,grandmaster,гроссме'йстере,2,FALSE,prep,sg,гр,гр,1,0
гроссмейстер,667,grandmaster,гроссме'йстерах,2,FALSE,prep,pl,гр,гр,0,0
грохот,3974,crash,гро'хот,1,FALSE,acc,sg,гр,гр,11,0
грохот,3974,crash,гро'хоты,1,FALSE,acc,pl,гр,гр,1,0
грохот,3974,crash,гро'хоте,1,FALSE,prep,sg,гр,гр,97,0
грохот,3974,crash,гро'хотах,1,FALSE,prep,pl,гр,гр,1,0
грош,2556,mite,гро'ш,1,TRUE,acc,sg,гр,гр,149,1
грош,2556,mite,гроши',2,FALSE,acc,pl,гр,гр,0,0
грош,2556,mite,гроше',2,FALSE,prep,sg,гр,гр,1,0
грош,2556,mite,гроша'х,2,FALSE,prep,pl,гр,гр,1,0
грубость,1868,rudeness,гру'бость,1,FALSE,acc,sg,гр,гр,5,0
грубость,1868,rudeness,гру'бости,1,FALSE,acc,pl,гр,гр,26,0
грубость,1868,rudeness,гру'бости,1,FALSE,prep,sg,гр,гр,26,0
грубость,1868,rudeness,гру'бостях,1,FALSE,prep,pl,гр,гр,0,0
груз,6919,cargo,гру'з,1,TRUE,acc,sg,гр,гр,5,0
груз,6919,cargo,гру'зы,1,FALSE,acc,pl,гр,гр,0,0
груз,6919,cargo,гру'зе,1,FALSE,prep,sg,гр,гр,3,0
груз,6919,cargo,гру'зах,1,FALSE,prep,pl,гр,гр,1,0
грузин,1816,Georgian,грузи'на,2,FALSE,acc,sg,гр,гр,3,0
грузин,1816,Georgian,грузи'н,2,FALSE,acc,pl,гр,гр,1,0
грузин,1816,Georgian,грузи'не,2,FALSE,prep,sg,гр,гр,25,0
грузин,1816,Georgian,грузи'нах,2,FALSE,prep,pl,гр,гр,11,0
грузовик,3718,truck,грузови'к,3,FALSE,acc,sg,гр,гр,47,0
грузовик,3718,truck,грузовики',4,FALSE,acc,pl,гр,гр,21,0
грузовик,3718,truck,грузовике',4,FALSE,prep,sg,гр,гр,39,0
грузовик,3718,truck,грузовика'х,4,FALSE,prep,pl,гр,гр,14,0
грузчик,1129,loader,гру'зчика,1,FALSE,acc,sg,гр,гр,0,0
грузчик,1129,loader,гру'зчиков,1,FALSE,acc,pl,гр,гр,1,0
грузчик,1129,loader,гру'зчике,1,FALSE,prep,sg,гр,гр,1,0
грузчик,1129,loader,гру'зчиках,1,FALSE,prep,pl,гр,гр,1,0
грусть,3889,melancholy,гру'сть,1,TRUE,acc,sg,гр,гр,11,0
грусть,3889,melancholy,гру'сти,1,FALSE,acc,pl,гр,гр,25,0
грусть,3889,melancholy,гру'сти,1,FALSE,prep,sg,гр,гр,25,0
грусть,3889,melancholy,гру'стях,1,FALSE,prep,pl,гр,гр,0,2
двигатель,8943,engine,дви'гатель,1,FALSE,acc,sg,дв,дв,35,0
двигатель,8943,engine,дви'гатели,1,FALSE,acc,pl,дв,дв,7,0
двигатель,8943,engine,дви'гателе,1,FALSE,prep,sg,дв,дв,77,0
двигатель,8943,engine,дви'гателях,1,FALSE,prep,pl,дв,дв,35,0
движение,51390,movement,движе'ние,2,FALSE,acc,sg,дв,дв,1113,0
движение,51390,movement,движе'ния,2,FALSE,acc,pl,дв,дв,11,0
движение,51390,movement,движе'нии,2,FALSE,prep,sg,дв,дв,1011,0
движение,51390,movement,движе'ниях,2,FALSE,prep,pl,дв,дв,417,0
двойник,1369,double,двойни'к,2,FALSE,acc,sg,дв,дв,0,0
двойник,1369,double,двойники',3,FALSE,acc,pl,дв,дв,1,0
двойник,1369,double,двойнике',3,FALSE,prep,sg,дв,дв,21,0
двойник,1369,double,двойника'х,3,FALSE,prep,pl,дв,дв,2,0
двойник,1369,double,двойника',3,FALSE,acc,sg,дв,дв,1,0
двойник,1369,double,двойнико'в,3,FALSE,acc,pl,дв,дв,1,0
двойник,1369,double,двойнике',3,FALSE,prep,sg,дв,дв,21,0
двойник,1369,double,двойника'х,3,FALSE,prep,pl,дв,дв,2,0
двор,41939,yard,дво'р,1,TRUE,acc,sg,дв,дв,22,3723
двор,41939,yard,дворы',2,FALSE,acc,pl,дв,дв,3,71
двор,41939,yard,дворе',2,FALSE,prep,sg,дв,дв,22,4443
двор,41939,yard,двора'х,2,FALSE,prep,pl,дв,дв,9,276
дворец,15180,palace,дворе'ц,2,FALSE,acc,sg,дв,дв,12,1249
дворец,15180,palace,дворцы',2,FALSE,acc,pl,дв,дв,5,16
дворец,15180,palace,дворце',2,FALSE,prep,sg,дв,дв,20,1556
дворец,15180,palace,дворца'х,2,FALSE,prep,pl,дв,дв,15,75
